,ELEMENTO,NODO,N. DE TRUNK,TIPO DE CABLE,CANT. DE HILOS,CANT.  BUFFER,N. DE BUFFER,N. DE DISTRIBUCION,N. DE MANGA,N. DE ELEMENTO,EDIFICIO/ZONA,LINK,CORRELATIVO,GEOLOCALIZACION,LATITUD,LONGITUD,1693,OLT,PUERTO,ODF Y PUERTO,NOTAS
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,1,CALLE GUAYANITA,LINK,13A51,GPS,10.4812725250874,-66.95172756441625,NAP LA PAZ 1.24.1.1.13A.5.1 CALLE GUAYANITA,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,2,CALLE GUAYANITA,,13A52,GPS,10.482539775332581,-66.95191572208222,NAP LA PAZ 1.24.1.1.13A.5.2 CALLE GUAYANITA,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,3,CALLE GUAYANITA,,13A53,GPS,10.48292857535429,-66.95116133557137,NAP LA PAZ 1.24.1.1.13A.5.3 CALLE GUAYANITA,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,4,CALLE GUAYANITA,,13A54,GPS,10.483509124105074,-66.95044976441588,NAP LA PAZ 1.24.1.1.13A.5.4 CALLE GUAYANITA,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,5,EDIFICIO MARE,,13A55,GPS,10.483183848949011,-66.9511693822759,NAP LA PAZ 1.24.1.1.13A.5.5 EDIFICIO MARE,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,6,EDIFICIO MARE,,13A56,GPS,10.483183848949011,-66.9511693822759,NAP LA PAZ 1.24.1.1.13A.5.6 EDIFICIO MARE,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,7,EDIFICIO MARE,,13A57,GPS,10.483183848949011,-66.9511693822759,NAP LA PAZ 1.24.1.1.13A.5.7 EDIFICIO MARE,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,8,EDIFICIO MARE,,13A58,GPS,10.483183848949011,-66.9511693822759,NAP LA PAZ 1.24.1.1.13A.5.8 EDIFICIO MARE,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,9,EDIFICIO GIUSEPPE,,13A59,GPS,10.482696237250615,-66.95197275051773,NAP LA PAZ 1.24.1.1.13A.5.9 EDIFICIO GIUSEPPE,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,10,EDIFICIO GIUSEPPE,,13A510,GPS,10.482696237250615,-66.95197275051773,NAP LA PAZ 1.24.1.1.13A.5.10 EDIFICIO GIUSEPPE,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,11,CALLE GUAYANITA,,13A511,,,,NAP LA PAZ 1.24.1.1.13A.5.11 CALLE GUAYANITA,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,12,N/A,,13A512,,,,NAP LA PAZ 1.24.1.1.13A.5.12 N/A,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,13,N/A,,13A513,,,,NAP LA PAZ 1.24.1.1.13A.5.13 N/A,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,14,N/A,,13A514,,,,NAP LA PAZ 1.24.1.1.13A.5.14 N/A,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,15,N/A,,13A515,,,,NAP LA PAZ 1.24.1.1.13A.5.15 N/A,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,13A,5,16,N/A,,13A516,,,,NAP LA PAZ 1.24.1.1.13A.5.16 N/A,OLT 2 (4 PUERTOS),PON 1,ODF PUERTO 13,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,1,LINEA 2,LINK,14A51,GPS,10.483384943844657,-66.95066804110301,NAP LA PAZ 1.24.1.1.14A.5.1 LINEA 2,OLT 2 (4 PUERTOS),PON 2,ODF PUERTO 14,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,2,LINEA 2,,14A52,GPS,10.48332934384323,-66.95097354110467,NAP LA PAZ 1.24.1.1.14A.5.2 LINEA 2,OLT 2 (4 PUERTOS),PON 2,ODF PUERTO 14,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,3,LINEA 2,,14A53,GPS,10.483115056158486,-66.95125402331364,NAP LA PAZ 1.24.1.1.14A.5.3 LINEA 2,OLT 2 (4 PUERTOS),PON 2,ODF PUERTO 14,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,4,LINEA 2,,14A54,GPS,10.482915381279236,-66.95165731227154,NAP LA PAZ 1.24.1.1.14A.5.4 LINEA 2,OLT 2 (4 PUERTOS),PON 2,ODF PUERTO 14,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,5,LINEA 2,,14A55,GPS,10.482834618719295,-66.9519036521489,NAP LA PAZ 1.24.1.1.14A.5.5 LINEA 2,OLT 2 (4 PUERTOS),PON 2,ODF PUERTO 14,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,6,N/A,,14A56,,,,NAP LA PAZ 1.24.1.1.14A.5.6 N/A,OLT 2 (4 PUERTOS),PON 2,ODF PUERTO 14,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,7,N/A,,14A57,,,,NAP LA PAZ 1.24.1.1.14A.5.7 N/A,OLT 2 (4 PUERTOS),PON 2,ODF PUERTO 14,
,NAP,LA PAZ,1,ADSS,24,1,1,14A,5,8,N/A,,14A58,,,,NAP LA PAZ 1.24.1.1.14A.5.8 N/A,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,1,ELENA,LINK,15A51,GPS,10.48281879407067,-66.95187951226957,NAP LA PAZ 1.24.1.1.15A.5.1 ELENA,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,2,ELENA,,15A52,GPS,10.48281879407067,-66.95187951226957,NAP LA PAZ 1.24.1.1.15A.5.2 ELENA,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,3,ELENA,,15A53,GPS,10.48281879407067,-66.95187951226957,NAP LA PAZ 1.24.1.1.15A.5.3 ELENA,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,4,BLANCA,,15A54,GPS,10.483023843841195,-66.95039024110268,NAP LA PAZ 1.24.1.1.15A.5.4 BLANCA,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,5,BLANCA,,15A55,GPS,10.483023843841195,-66.95039024110268,NAP LA PAZ 1.24.1.1.15A.5.5 BLANCA,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,6,N/A,,15A56,,,,NAP LA PAZ 1.24.1.1.15A.5.6 N/A,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,7,N/A,,15A57,,,,NAP LA PAZ 1.24.1.1.15A.5.7 N/A,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,15A,5,8,N/A,,15A58,,,,NAP LA PAZ 1.24.1.1.15A.5.8 N/A,OLT 2 (4 PUERTOS),PON 3,ODF PUERTO 15,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,1,BELLA VISTA,LINK,4B91,GPS,10.486859781295925,-66.94802914110394,NAP LA PAZ 1.24.1.1.4B.9.1 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,2,BELLA VISTA,,4B92,GPS,10.486056925863632,-66.94997756442073,NAP LA PAZ 1.24.1.1.4B.9.2 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,3,BELLA VISTA,,4B93,GPS,10.485838574826845,-66.95038987791169,NAP LA PAZ 1.24.1.1.4B.9.3 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,4,BELLA VISTA,,4B94,GPS,10.485545029604495,-66.95031632932555,NAP LA PAZ 1.24.1.1.4B.9.4 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,5,BELLA VISTA,,4B95,GPS,10.485276481289496,-66.9507764588953,NAP LA PAZ 1.24.1.1.4B.9.5 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,6,BELLA VISTA,,4B96,GPS,10.486099231639123,-66.95120110552251,NAP LA PAZ 1.24.1.1.4B.9.6 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,7,BELLA VISTA,,4B97,GPS,10.486556918703869,-66.95058195889636,NAP LA PAZ 1.24.1.1.4B.9.7 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,8,BELLA VISTA,,4B98,GPS,10.486299006469212,-66.95081498773294,NAP LA PAZ 1.24.1.1.4B.9.8 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,9,BELLA VISTA,,4B99,GPS,10.486877031668113,-66.95104523435579,NAP LA PAZ 1.24.1.1.4B.9.9 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,10,BELLA VISTA,,4B910,GPS,10.486346594237698,-66.95181498773125,NAP LA PAZ 1.24.1.1.4B.9.10 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,11,BELLA VISTA,,4B911,GPS,10.486657469070325,-66.95241267668638,NAP LA PAZ 1.24.1.1.4B.9.11 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,12,BELLA VISTA,,4B912,GPS,10.48705164389054,-66.95244037668729,NAP LA PAZ 1.24.1.1.4B.9.12 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,13,BELLA VISTA,,4B913,GPS,10.487331981298675,-66.95286244110686,NAP LA PAZ 1.24.1.1.4B.9.13 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,14,BELLA VISTA,,4B914,GPS,10.486884347037577,-66.95287107589022,NAP LA PAZ 1.24.1.1.4B.9.14 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,15,BELLA VISTA,,4B915,GPS,10.48719308129881,-66.95319305889744,NAP LA PAZ 1.24.1.1.4B.9.15 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,4B,9,16,BELLA VISTA,,4B916,GPS,10.487948356096934,-66.95374061226666,NAP LA PAZ 1.24.1.1.4B.9.16 BELLA VISTA,OLT 2 (4 PUERTOS),PON 4,ODF PUERTO 16,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,1,EDIFICIO MIRANDA,LINK,5B101,GPS,10.486902194261917,-66.94802377668817,NAP LA PAZ 1.24.1.1.5B.10.1 EDIFICIO MIRANDA,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,2,INTI,,5B102,GPS,10.48868516912938,-66.9474906122676,NAP LA PAZ 1.24.1.1.5B.10.2 INTI,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,3,INTI,,5B103,GPS,10.48888230652482,-66.9470291411046,NAP LA PAZ 1.24.1.1.5B.10.3 INTI,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,4,INTI,,5B104,GPS,10.489134943917522,-66.94655694110355,NAP LA PAZ 1.24.1.1.5B.10.4 INTI,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,5,EDIFICIO RIO,,5B105,GPS,10.487187806488304,-66.94803450552416,NAP LA PAZ 1.24.1.1.5B.10.5 EDIFICIO RIO,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,6,EDIFICIO HELIO,,5B106,GPS,10.486871287136424,-66.94832859410084,NAP LA PAZ 1.24.1.1.5B.10.6 EDIFICIO HELIO,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,7,EDIFICIO MAGO,,5B107,GPS,10.48730819068129,-66.94795644317664,NAP LA PAZ 1.24.1.1.5B.10.7 EDIFICIO MAGO,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,8,EDIFICIO SAN JUAN,,5B108,GPS,10.488011110874703,-66.9479122134603,NAP LA PAZ 1.24.1.1.5B.10.8 EDIFICIO SAN JUAN,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,9,EDIFICIO SAN JUAN,,5B109,GPS,10.488011110874703,-66.9479122134603,NAP LA PAZ 1.24.1.1.5B.10.9 EDIFICIO SAN JUAN,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,10,EDIFICIO SAN JUAN,,5B1010,GPS,10.488011110874703,-66.9479122134603,NAP LA PAZ 1.24.1.1.5B.10.10 EDIFICIO SAN JUAN,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,11,SIMON BOLIVAR,,5B1011,GPS,10.488351335362214,-66.94805705268146,NAP LA PAZ 1.24.1.1.5B.10.11 SIMON BOLIVAR,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,12,SIMON BOLIVAR,,5B1012,GPS,10.488351335362214,-66.94805705268146,NAP LA PAZ 1.24.1.1.5B.10.12 SIMON BOLIVAR,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,13,SIMON BOLIVAR,,5B1013,GPS,10.488351335362214,-66.94805705268146,NAP LA PAZ 1.24.1.1.5B.10.13 SIMON BOLIVAR,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,14,EDIFICIO HELIO,,5B1014,GPS,10.486871287136424,-66.94832859410084,NAP LA PAZ 1.24.1.1.5B.10.14 EDIFICIO HELIO,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,15,EDIFICIO SAN JOSE,,5B1015,,10.4870895136,-66.9483890511,NAP LA PAZ 1.24.1.1.5B.10.15 EDIFICIO SAN JOSE,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,5B,10,16,LA PAZ,,5B1016,,,,NAP LA PAZ 1.24.1.1.5B.10.16 LA PAZ,OLT 3 (16 PUERTOS),PON 1,ODF PUERTO 17,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,1,SANTA MARIA,LINK,6B131,GPS,10.487951605809558,-66.94868648927684,NAP LA PAZ 1.24.1.1.6B.13.1 SANTA MARIA,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,2,SANTA MARIA,,6B132,GPS,10.487951605809558,-66.94868648927684,NAP LA PAZ 1.24.1.1.6B.13.2 SANTA MARIA,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,3,SANTA MARIA,,6B133,GPS,10.487951605809558,-66.94868648927684,NAP LA PAZ 1.24.1.1.6B.13.3 SANTA MARIA,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,4,SAN GAETANO,,6B134,GPS,10.4875269669754,-66.94882571200304,NAP LA PAZ 1.24.1.1.6B.13.4 SAN GAETANO,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,5,SAN GAETANO,,6B135,GPS,10.4875269669754,-66.94882571200304,NAP LA PAZ 1.24.1.1.6B.13.5 SAN GAETANO,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,6,CLINICA,,6B136,GPS,10.488327628585802,-66.94895077161843,NAP LA PAZ 1.24.1.1.6B.13.6 CLINICA,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,7,SAN VICENTE,,6B137,GPS,10.48759398433297,-66.94851620601068,NAP LA PAZ 1.24.1.1.6B.13.7 SAN VICENTE,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,8,SAN VICENTE,,6B138,GPS,10.48759398433297,-66.94851620601068,NAP LA PAZ 1.24.1.1.6B.13.8 SAN VICENTE,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,9,CLINICA,,6B139,GPS,10.488327628585802,-66.94895077161843,NAP LA PAZ 1.24.1.1.6B.13.9 CLINICA,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,10,,,6B1310,GPS,,,NAP LA PAZ 1.24.1.1.6B.13.10 ,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,11,,,6B1311,GPS,,,NAP LA PAZ 1.24.1.1.6B.13.11 ,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,12,LIBERTADOR,,6B1312,GPS,10.488080820383399,-66.94837241818672,NAP LA PAZ 1.24.1.1.6B.13.12 LIBERTADOR,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,13,LIBERTADOR,,6B1313,GPS,10.488080820383399,-66.94837241818672,NAP LA PAZ 1.24.1.1.6B.13.13 LIBERTADOR,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,14,LIBERTADOR,,6B1314,GPS,10.488080820383399,-66.94837241818672,NAP LA PAZ 1.24.1.1.6B.13.14 LIBERTADOR,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,15,CALLE 4,,6B1315,GPS,,,NAP LA PAZ 1.24.1.1.6B.13.15 CALLE 4,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,6B,13,16,,,6B1316,GPS,,,NAP LA PAZ 1.24.1.1.6B.13.16 ,OLT 3 (16 PUERTOS),PON 2,ODF PUERTO 18,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,1,VISTA BELLA,LINK,7B121,GPS,10.484481723871399,-66.95119241109596,NAP LA PAZ 1.24.1.1.7B.12.1 VISTA BELLA,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,2,VISTA BELLA,,7B122,GPS,10.484481723871399,-66.95119241109596,NAP LA PAZ 1.24.1.1.7B.12.2 VISTA BELLA,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,3,VISTA BELLA,,7B123,GPS,10.484481723871399,-66.95119241109596,NAP LA PAZ 1.24.1.1.7B.12.3 VISTA BELLA,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,4,SAN JOSE,,7B124,GPS,10.484627273561578,-66.95120868224343,NAP LA PAZ 1.24.1.1.7B.12.4 SAN JOSE,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,5,CALLE IGLESIA,,7B125,GPS,10.485462940603009,-66.9513205847523,NAP LA PAZ 1.24.1.1.7B.12.5 CALLE IGLESIA,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,6,PIEDRA AZUL,,7B126,GPS,10.4847773609,-66.9519897789,NAP LA PAZ 1.24.1.1.7B.12.6 PIEDRA AZUL,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,7,PIEDRA AZUL,,7B127,GPS,10.4851347318,-66.9523679704,NAP LA PAZ 1.24.1.1.7B.12.7 PIEDRA AZUL,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,8,PIEDRA AZUL,,7B128,GPS,10.4849224193,-66.9524578244,NAP LA PAZ 1.24.1.1.7B.12.8 PIEDRA AZUL,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,9,PIEDRA AZUL,,7B129,GPS,10.4852962306,-66.9523847606,NAP LA PAZ 1.24.1.1.7B.12.9 PIEDRA AZUL,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,10,,,7B1210,GPS,,,NAP LA PAZ 1.24.1.1.7B.12.10 ,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,11,,,7B1211,GPS,,,NAP LA PAZ 1.24.1.1.7B.12.11 ,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,12,,,7B1212,GPS,,,NAP LA PAZ 1.24.1.1.7B.12.12 ,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,13,,,7B1213,GPS,,,NAP LA PAZ 1.24.1.1.7B.12.13 ,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,14,,,7B1214,GPS,,,NAP LA PAZ 1.24.1.1.7B.12.14 ,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,15,,,7B1215,GPS,,,NAP LA PAZ 1.24.1.1.7B.12.15 ,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,7B,12,16,,,7B1216,GPS,,,NAP LA PAZ 1.24.1.1.7B.12.16 ,OLT 3 (16 PUERTOS),PON 3,ODF PUERTO 19,
,NAP,LA PAZ,1,ADSS,24,1,1,19B,15,1,ARAGUANEY,LINK,19B151,GPS,10.489112465186022,-66.95250932474994,NAP LA PAZ 1.24.1.1.19B.15.1 ARAGUANEY,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,2,CALLE 15,,8B152,GPS,10.48764662916293,-66.95461511581803,NAP LA PAZ 1.24.1.1.8B.15.2 CALLE 15,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,3,CALLE 15,,8B153,GPS,10.48743223066891,-66.95399571617133,NAP LA PAZ 1.24.1.1.8B.15.3 CALLE 15,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,4,CALLE 15,,8B154,GPS,10.48749502966268,-66.95484402933275,NAP LA PAZ 1.24.1.1.8B.15.4 CALLE 15,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,5,CALLE 15,,8B155,GPS,10.4745085455,-66.9753616847,NAP LA PAZ 1.24.1.1.8B.15.5 CALLE 15,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,6,SANTA ROSA,,8B156,GPS,10.488629823038229,-66.95307527115527,NAP LA PAZ 1.24.1.1.8B.15.6 SANTA ROSA,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,7,SANTA ROSA,,8B157,GPS,10.488629823038229,-66.95307527115527,NAP LA PAZ 1.24.1.1.8B.15.7 SANTA ROSA,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,8,VICTORIA,,8B158,GPS,10.489502798749175,-66.95244226933184,NAP LA PAZ 1.24.1.1.8B.15.8 VICTORIA,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,9,VICTORIA,,8B159,GPS,10.489502798749175,-66.95244226933184,NAP LA PAZ 1.24.1.1.8B.15.9 VICTORIA,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,10,VICTORIA,,8B1510,GPS,10.489502798749175,-66.95244226933184,NAP LA PAZ 1.24.1.1.8B.15.10 VICTORIA,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
,NAP,LA PAZ,1,ADSS,24,1,1,8B,15,11,MONTE BLANCO,,8B1511,GPS,10.488854000808676,-66.95275340463444,NAP LA PAZ 1.24.1.1.8B.15.11 MONTE BLANCO,OLT 3 (16 PUERTOS),PON 4,ODF PUERTO 20,
